[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-27 11:21:29] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484\
[2025-03-27 11:21:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/abhi-singh/
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:e1b1a7104c227e702c575c0a4c73bf29becf896a===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f40fa74-jNUZ4l.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf?simply_static_page=1423
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf?simply_static_page=1423
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 202744 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/ttf
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f40fa74-jNUZ4l.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:c1b9fae262f42868c075ac865a8ab34920e20a2c===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f41efde-ZDn1dV.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff?simply_static_page=1424
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff?simply_static_page=1424
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 101652 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f41efde-ZDn1dV.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:52751432ded489dfdf27fb1cf64c570c4c27a1d7===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f4349c8-0StPoV.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2?simply_static_page=1425
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2?simply_static_page=1425
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 78196 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: font/woff2
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f4349c8-0StPoV.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:a9922842a120a7f1eaced667480c5e185a106d69===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f450f7e-R7Zjxv.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.css?simply_static_page=1426
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.css?simply_static_page=1426
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 10523 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/hover/hover.css
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f450f7e-R7Zjxv.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:01059df1254ebf1383375740bde85dfbf3c9421e===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f46cc6f-Tik0Nr.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.min.css?simply_static_page=1427
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/hover/hover.min.css?simply_static_page=1427
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 10019 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f46cc6f-Tik0Nr.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:e89dfa4ca4c6d31b035dd94fbc512c7509072013===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f485cfa-fw4lBw.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js?simply_static_page=1428
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js?simply_static_page=1428
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 12283 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f485cfa-fw4lBw.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:eb61466b490fa153b47847e60f3cc9bc91046434===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f4ac536-emaMSK.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js?simply_static_page=1429
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js?simply_static_page=1429
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 7119 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f4ac536-emaMSK.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:971f68bc0e6ba6c1a96816e211f550831e40bb00===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f4c81f3-8wU5Wq.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js?simply_static_page=1430
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js?simply_static_page=1430
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:103] Filesize: 32250 bytes
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f4c81f3-8wU5Wq.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:28] [class-ss-page.php:119] Checking Content Identical:b267be5f9538991226e1812efea96b957da035ce===. Value: FALSE
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2025-03-27 11:22:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 1209
[2025-03-27 11:22:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f4ebeab-unKeZp.tmp
[2025-03-27 11:22:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js?simply_static_page=1431
[2025-03-27 11:22:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js?simply_static_page=1431
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:103] Filesize: 17655 bytes
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f4ebeab-unKeZp.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:29] [class-ss-page.php:119] Checking Content Identical:bcd4902da80b0b0c59bb9ab8edfda4022a546dff===. Value: FALSE
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2025-03-27 11:22:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 1209
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534f519d90-uiYKQh.tmp
[2025-03-27 11:22:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js?simply_static_page=1432
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js?simply_static_page=1432
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:103] Filesize: 4869 bytes
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2025-03-27 11:22:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534f519d90-uiYKQh.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:29] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:29] [class-ss-page.php:119] Checking Content Identical:b0c2868149ede3cef9284faa1266cb42b74c6aa8===. Value: FALSE
